P02029189;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029190;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029191;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029192;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029193;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029194;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029195;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029196;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029197;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029198;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029199;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029200;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029201;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029224;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01956126;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01956127;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982716;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982717;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982718;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982719;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982720;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982721;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982722;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982723;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982724;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982725;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982726;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982727;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982728;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982729;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982730;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982731;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982732;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982733;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982734;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982735;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982736;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982737;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982738;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982739;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982740;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01982741;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984421;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984422;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984423;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984424;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984425;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984426;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984427;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984428;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984429;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984430;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984431;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984432;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984433;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984434;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984435;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984436;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984437;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01984438;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P026907;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00437982;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00982491;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01200023;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00982492;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01030521;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02034683;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P06901109;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P06901112;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P06901113;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P06901114;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01989327;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P06839301;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00903527;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00903528;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P01989203;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P02029187;Artabotrys sp.;Artabotrys;sp.;Artabotrys sp.;;;;
P00390635;Artabotrys stolonifer;Artabotrys;stolonifer;Artabotrys stolonifer;;;;https://www.ipni.org/n/72470-1
P00389958;Artabotrys trigyna;Artabotrys;trigyna;Artabotrys trigyna;SYNONYM;Artabotrys suaveolens;(Blume) Blume;https://www.ipni.org/n/72472-1
P01952568;Asimina sp.;Asimina;sp.;Asimina sp.;;;;
P01960503;Asteranthe sp.;Asteranthe;sp.;Asteranthe sp.;;;;
P01960504;Asteranthe sp.;Asteranthe;sp.;Asteranthe sp.;;;;
P01960497;Asteranthe trollii;Asteranthe;trollii;Asteranthe trollii;SYNONYM;Aasteranthe asterias;Engl. & Diels;https://www.ipni.org/n/72523-1
P02034818;Bocageopsis sp.;Bocageopsis;sp.;Bocageopsis sp.;;;;
P01986383;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P01986384;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P01986385;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P01986386;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P06491921;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P06491922;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P06491923;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P06491924;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P00213897;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P00213898;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P00213901;Cananga sp.;Cananga;sp.;Cananga sp.;;;;
P01989100;Cleistopholis sp.;Cleistopholis;sp.;Cleistopholis sp.;;;;
P01989101;Cleistopholis sp.;Cleistopholis;sp.;Cleistopholis sp.;;;;
P01989102;Cleistopholis sp.;Cleistopholis;sp.;Cleistopholis sp.;;;;
P00506075;Cremastosperma indet.;Cremastosperma;indet.;Cremastosperma indet.;;;;
P01989381;Cremastosperma sp.;Cremastosperma;sp.;Cremastosperma sp.;;;;
P02027878;Cremastosperma sp.;Cremastosperma;sp.;Cremastosperma sp.;;;;
P00887610;Cremosperma sp.;Cremosperma;sp.;Cremosperma sp.;;;;
P00887611;Cremosperma sp.;Cremosperma;sp.;Cremosperma sp.;;;;
P00506076;Cremosperma sp.;Cremosperma;sp.;Cremosperma sp.;;;;
P01981679;Cyathocalyx bancana;Cyathocalyx;bancana;Cyathocalyx bancana;SYNONYM;Drepananthus ramuliflorus ;Maingay ex Hook.f. & Thomson;https://www.ipni.org/n/72839-1
P01984348;Cyathocalyx polycarpa;Cyathocalyx;polycarpa;Cyathocalyx polycarpa;SYNONYM;Cyathocalyx polycarpus;C.T.White & W.D.Francis;https://www.ipni.org/n/72676-1
P01984375;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984376;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984377;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984378;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984379;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984380;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984383;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984384;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984388;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984389;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984390;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984391;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984392;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01984393;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P00785022;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P00785023;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P00785025;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01989421;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01981687;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01981688;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01981689;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P01956156;Cyathocalyx sp.;Cyathocalyx;sp.;Cyathocalyx sp.;;;;
P00142623;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005981;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005982;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005983;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005984;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005985;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005986;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005987;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005988;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005989;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005990;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005991;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005992;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005993;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005994;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02005995;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955655;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955656;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955657;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955658;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955659;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955660;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P01955661;Cyathostemma sp.;Cyathostemma;sp.;Cyathostemma sp.;;;;
P02034693;Cymbopetalum sp.;Cymbopetalum;sp.;Cymbopetalum sp.;;;;
P02007211;Cymbopetalum sp.;Cymbopetalum;sp.;Cymbopetalum sp.;;;;
P00160907;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P06839270;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00785012;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952390;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952391;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952401;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952402;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952403;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952404;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952405;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952457;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00625240;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P02006261;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451192;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451193;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451194;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451195;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451196;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451197;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451200;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451201;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P00451203;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952388;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P01952389;Dasymaschalon sp.;Dasymaschalon;sp.;Dasymaschalon sp.;;;;
P02027879;Deeringothamus pulchellus;Deeringothamus;pulchellus;Deeringothamus pulchellus;SYNONYM;Deeringothamnus rugelii;Small;https://www.ipni.org/n/77177-2
P02007290;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007291;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007292;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007293;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007294;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007295;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007296;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007297;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007298;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007299;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007300;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007301;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007286;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007287;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007288;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnepain;https://www.ipni.org/n/72779-1
P02007289;Desmos dinnensis;Desmos;dinnensis;Desmos dinnensis;ACCEPTED;Desmos dinhensis;Pierre ex Finet & Gagnep.;https://www.ipni.org/n/72779-1
P00626061;Desmos lomentaceum;Desmos;lomentaceum;Desmos lomentaceum;SYNONYM;Dasymaschalon lomentaceum;Finet & Gagnep.;https://www.ipni.org/n/72735-1
P00234256;Desmos sinclairii;Desmos;sinclairii;Desmos sinclairii;;;;
P00234103;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234105;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234106;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234107;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234109;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234113;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234114;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234115;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234116;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234117;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234118;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234120;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234121;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234122;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00234123;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P06839278;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P06839288;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P06901035;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00982498;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P00982499;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753402;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753403;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753404;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753405;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753406;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753407;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753408;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753409;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753410;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753411;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753412;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753413;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753414;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753415;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753416;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753417;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753418;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753419;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753420;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753421;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753422;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753423;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753424;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753425;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753426;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753427;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753428;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753429;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753430;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753431;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753432;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753433;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753434;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753435;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753436;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753437;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753438;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753439;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753440;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753441;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753442;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753443;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753444;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753445;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753446;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753447;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753448;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753449;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753450;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753451;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753452;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753453;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753454;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753455;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753531;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P01753532;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P02006239;Desmos sp.;Desmos;sp.;Desmos sp.;;;;
P02005336;Desmos subbiglandulosa;Desmos;subbiglandulosa;Desmos subbiglandulosa;ACCEPTED;Desmos subbiglandosus;(Miq.) Merr.;https://www.ipni.org/n/72810-1
P00261647;Disepalum sp.;Disepalum;sp.;Disepalum sp.;;;;
P00261648;Disepalum sp.;Disepalum;sp.;Disepalum sp.;;;;
P00261649;Disepalum sp.;Disepalum;sp.;Disepalum sp.;;;;
P01955648;Disepalum sp.;Disepalum;sp.;Disepalum sp.;;;;
P01955649;Disepalum sp.;Disepalum;sp.;Disepalum sp.;;;;
P05294176;Dobinea sp.;Dobinea;sp.;Dobinea sp.;;;;
P01965480;Duguetia indet.;Duguetia;indet.;Duguetia indet.;;;;
P01965481;Duguetia indet.;Duguetia;indet.;Duguetia indet.;;;;
P01965482;Duguetia indet.;Duguetia;indet.;Duguetia indet.;;;;
P01585931;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P02005303;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P04450057;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P06901299;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P01748154;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P01748155;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P01748156;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P01984885;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P01984887;Duguetia sp.;Duguetia;sp.;Duguetia sp.;;;;
P00142636;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P00142637;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P00142667;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P00142675;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P01986489;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P01986490;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P01986491;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P01986492;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P01986493;Ellipeia dulcis;Ellipeia;dulcis;Ellipeia dulcis;SYNONYM;Uvaria dulcis;Dunal;https://www.ipni.org/n/75659-1
P00142673;Ellipeia pauciovulata;Ellipeia;pauciovulata;Ellipeia pauciovulata;SYNONYM;Uvaria pauciovulata;Hook.f. & Thomson;https://www.ipni.org/n/75884-1
P00142674;Ellipeia pauciovulata;Ellipeia;pauciovulata;Ellipeia pauciovulata;SYNONYM;Uvaria pauciovulata;Hook.f. & Thomson;https://www.ipni.org/n/75884-1
P01986500;Ellipeia sp.;Ellipeia;sp.;Ellipeia sp.;;;;
P01986501;Ellipeia sp.;Ellipeia;sp.;Ellipeia sp.;;;;
P01986517;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986518;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986519;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986520;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986564;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986565;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986566;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986567;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
P01986568;Enicosanthum sp.;Enicosanthum;sp.;Enicosanthum sp.;;;;
